time_s,Tj_K,Zth_KW
0.0927,315.5250,0.776250
0.0928,315.5290,0.776450
0.0929,315.5330,0.776650
0.0930,315.5370,0.776850
0.0931,315.5410,0.777050
0.0932,315.5450,0.777250
0.0933,315.5490,0.777450
0.0934,315.5520,0.777600
0.0935,315.5560,0.777800
0.0936,315.5600,0.778000
0.0937,315.5640,0.778200
0.0938,315.5680,0.778400
0.0939,315.5720,0.778600
0.0940,315.5760,0.778800
0.0941,315.5800,0.779000
0.0942,315.5840,0.779200
0.0943,315.5880,0.779400
0.0944,315.5920,0.779600
0.0945,315.5950,0.779750
0.0946,315.5990,0.779950
0.0947,315.6030,0.780150
0.0948,315.6070,0.780350
0.0949,315.6110,0.780550
0.0950,315.6140,0.780700
0.0951,315.6180,0.780900
0.0952,315.6220,0.781100
0.0953,315.6260,0.781300
0.0954,315.6300,0.781500
0.0955,315.6340,0.781700
0.0956,315.6370,0.781850
0.0957,315.6410,0.782050
0.0958,315.6450,0.782250
0.0959,315.6490,0.782450
0.0960,315.6520,0.782600
0.0961,315.6560,0.782800
0.0962,315.6600,0.783000
0.0963,315.6640,0.783200
0.0964,315.6680,0.783400
0.0965,315.6710,0.783550
0.0966,315.6750,0.783750
0.0967,315.6790,0.783950
0.0968,315.6820,0.784100
0.0969,315.6860,0.784300
0.0970,315.6900,0.784500
0.0971,315.6940,0.784700
0.0972,315.6970,0.784850
0.0973,315.7010,0.785050
0.0974,315.7050,0.785250
0.0975,315.7080,0.785400
0.0976,315.7120,0.785600
0.0977,315.7160,0.785800
0.0978,315.7190,0.785950
0.0979,315.7230,0.786150
0.0980,315.7260,0.786300
0.0981,315.7300,0.786500
0.0982,315.7340,0.786700
0.0983,315.7370,0.786850
0.0984,315.7410,0.787050
0.0985,315.7450,0.787250
0.0986,315.7480,0.787400
0.0987,315.7520,0.787600
0.0988,315.7550,0.787750
0.0989,315.7590,0.787950
0.0990,315.7630,0.788150
0.0991,315.7660,0.788300
0.0992,315.7700,0.788500
0.0993,315.7730,0.788650
0.0994,315.7770,0.788850
0.0995,315.7800,0.789000
0.0996,315.7840,0.789200
0.0997,315.7870,0.789350
0.0998,315.7910,0.789550
0.0999,315.7940,0.789700
0.1000,315.7980,0.789900
0.1001,315.8010,0.790050
0.1002,315.8050,0.790250
0.1003,315.8090,0.790450
0.1004,315.8120,0.790600
0.1005,315.8160,0.790800
0.1006,315.8190,0.790950
0.1007,315.8230,0.791150
0.1008,315.8260,0.791300
0.1009,315.8290,0.791450
0.1010,315.8330,0.791650
0.1011,315.8360,0.791800
0.1012,315.8400,0.792000
0.1013,315.8430,0.792150
0.1014,315.8470,0.792350
0.1015,315.8500,0.792500
0.1016,315.8540,0.792700
0.1017,315.8570,0.792850
0.1018,315.8600,0.793000
0.1019,315.8640,0.793200
0.1020,315.8670,0.793350
0.1021,315.8710,0.793550
0.1022,315.8740,0.793700
0.1023,315.8770,0.793850
0.1024,315.8810,0.794050
0.1025,315.8840,0.794200
0.1026,315.8870,0.794350
0.1027,315.8910,0.794550
0.1028,315.8940,0.794700
0.1029,315.8980,0.794900
0.1030,315.9010,0.795050
0.1031,315.9040,0.795200
0.1032,315.9080,0.795400
0.1033,315.9110,0.795550
0.1034,315.9140,0.795700
0.1035,315.9180,0.795900
0.1036,315.9210,0.796050
0.1037,315.9240,0.796200
0.1038,315.9270,0.796350
0.1039,315.9310,0.796550
0.1040,315.9340,0.796700
0.1041,315.9370,0.796850
0.1042,315.9410,0.797050
0.1043,315.9440,0.797200
0.1044,315.9470,0.797350
0.1045,315.9500,0.797500
0.1046,315.9540,0.797700
0.1047,315.9570,0.797850
0.1048,315.9600,0.798000
0.1049,315.9630,0.798150
0.1050,315.9670,0.798350
0.1051,315.9700,0.798500
0.1052,315.9730,0.798650
0.1053,315.9760,0.798800
0.1054,315.9800,0.799000
0.1055,315.9830,0.799150
0.1056,315.9860,0.799300
0.1057,315.9890,0.799450
0.1058,315.9920,0.799600
0.1059,315.9960,0.799800
0.1060,315.9990,0.799950
0.1061,316.0020,0.800100
0.1062,316.0050,0.800250
0.1063,316.0080,0.800400
0.1064,316.0110,0.800550
0.1065,316.0150,0.800750
0.1066,316.0180,0.800900
0.1067,316.0210,0.801050
0.1068,316.0240,0.801200
0.1069,316.0270,0.801350
0.1070,316.0300,0.801500
0.1071,316.0330,0.801650
0.1072,316.0370,0.801850
0.1073,316.0400,0.802000
0.1074,316.0430,0.802150
0.1075,316.0460,0.802300
0.1076,316.0490,0.802450
0.1077,316.0520,0.802600
0.1078,316.0550,0.802750
0.1079,316.0580,0.802900
0.1080,316.0610,0.803050
0.1081,316.0650,0.803250
0.1082,316.0680,0.803400
0.1083,316.0710,0.803550
0.1084,316.0740,0.803700
0.1085,316.0770,0.803850
0.1086,316.0800,0.804000
0.1087,316.0830,0.804150
0.1088,316.0860,0.804300
0.1089,316.0890,0.804450
0.1090,316.0920,0.804600
0.1091,316.0950,0.804750
0.1092,316.0980,0.804900
0.1093,316.1010,0.805050
0.1094,316.1040,0.805200
0.1095,316.1070,0.805350
0.1096,316.1100,0.805500
0.1097,316.1130,0.805650
0.1098,316.1160,0.805800
0.1099,316.1190,0.805950
0.1100,316.1220,0.806100
0.1101,316.1250,0.806250
0.1102,316.1280,0.806400
0.1103,316.1310,0.806550
0.1104,316.1340,0.806700
0.1105,316.1370,0.806850
0.1106,316.1400,0.807000
0.1107,316.1430,0.807150
0.1108,316.1460,0.807300
0.1109,316.1490,0.807450
0.1110,316.1520,0.807600
0.1111,316.1550,0.807750
0.1112,316.1580,0.807900
0.1113,316.1600,0.808000
0.1114,316.1630,0.808150
0.1115,316.1660,0.808300
0.1116,316.1690,0.808450
0.1117,316.1720,0.808600
0.1118,316.1750,0.808750
0.1119,316.1780,0.808900
0.1120,316.1810,0.809050
0.1121,316.1840,0.809200
0.1122,316.1870,0.809350
0.1123,316.1890,0.809450
0.1124,316.1920,0.809600
0.1125,316.1950,0.809750
0.1126,316.1980,0.809900
0.1127,316.2010,0.810050
0.1128,316.2040,0.810200
0.1129,316.2070,0.810350
0.1130,316.2090,0.810450
0.1131,316.2120,0.810600
0.1132,316.2150,0.810750
0.1133,316.2180,0.810900
0.1134,316.2210,0.811050
0.1135,316.2240,0.811200
0.1136,316.2260,0.811300
0.1137,316.2290,0.811450
0.1138,316.2320,0.811600
0.1139,316.2350,0.811750
0.1140,316.2380,0.811900
0.1141,316.2400,0.812000
0.1142,316.2430,0.812150
0.1143,316.2460,0.812300
0.1144,316.2490,0.812450
0.1145,316.2520,0.812600
0.1146,316.2540,0.812700
0.1147,316.2570,0.812850
0.1148,316.2600,0.813000
0.1149,316.2630,0.813150
0.1150,316.2650,0.813250
0.1151,316.2680,0.813400
0.1152,316.2710,0.813550
0.1153,316.2740,0.813700
0.1154,316.2760,0.813800
0.1155,316.2790,0.813950
0.1156,316.2820,0.814100
0.1157,316.2850,0.814250
0.1158,316.2870,0.814350
0.1159,316.2900,0.814500
0.1160,316.2930,0.814650
0.1161,316.2950,0.814750
0.1162,316.2980,0.814900
0.1163,316.3010,0.815050
0.1164,316.3040,0.815200
0.1165,316.3060,0.815300
0.1166,316.3090,0.815450
0.1167,316.3120,0.815600
0.1168,316.3140,0.815700
0.1169,316.3170,0.815850
0.1170,316.3200,0.816000
0.1171,316.3220,0.816100
0.1172,316.3250,0.816250
0.1173,316.3280,0.816400
0.1174,316.3300,0.816500
0.1175,316.3330,0.816650
0.1176,316.3360,0.816800
0.1177,316.3380,0.816900
0.1178,316.3410,0.817050
0.1179,316.3440,0.817200
0.1180,316.3460,0.817300
0.1181,316.3490,0.817450
0.1182,316.3520,0.817600
0.1183,316.3540,0.817700
0.1184,316.3570,0.817850
0.1185,316.3590,0.817950
0.1186,316.3620,0.818100
0.1187,316.3650,0.818250
0.1188,316.3670,0.818350
0.1189,316.3700,0.818500
0.1190,316.3720,0.818600
0.1191,316.3750,0.818750
0.1192,316.3780,0.818900
0.1193,316.3800,0.819000
0.1194,316.3830,0.819150
0.1195,316.3850,0.819250
0.1196,316.3880,0.819400
0.1197,316.3900,0.819500
0.1198,316.3930,0.819650
0.1199,316.3960,0.819800
0.1200,316.3980,0.819900
0.1201,316.4010,0.820050
0.1202,316.4030,0.820150
0.1203,316.4060,0.820300
0.1204,316.4080,0.820400
0.1205,316.4110,0.820550
0.1206,316.4130,0.820650
0.1207,316.4160,0.820800
0.1208,316.4180,0.820900
0.1209,316.4210,0.821050
0.1210,316.4230,0.821150
0.1211,316.4260,0.821300
0.1212,316.4290,0.821450
0.1213,316.4310,0.821550
0.1214,316.4340,0.821700
0.1215,316.4360,0.821800
0.1216,316.4390,0.821950
0.1217,316.4410,0.822050
0.1218,316.4430,0.822150
0.1219,316.4460,0.822300
0.1220,316.4480,0.822400
0.1221,316.4510,0.822550
0.1222,316.4530,0.822650
0.1223,316.4560,0.822800
0.1224,316.4580,0.822900
0.1225,316.4610,0.823050
0.1226,316.4630,0.823150
0.1227,316.4660,0.823300
0.1228,316.4680,0.823400
0.1229,316.4710,0.823550
0.1230,316.4730,0.823650
0.1231,316.4750,0.823750
0.1232,316.4780,0.823900
0.1233,316.4800,0.824000
0.1234,316.4830,0.824150
0.1235,316.4850,0.824250
0.1236,316.4880,0.824400
0.1237,316.4900,0.824500
0.1238,316.4920,0.824600
0.1239,316.4950,0.824750
0.1240,316.4970,0.824850
0.1241,316.5000,0.825000
0.1242,316.5020,0.825100
0.1243,316.5050,0.825250
0.1244,316.5070,0.825350
0.1245,316.5090,0.825450
0.1246,316.5120,0.825600
0.1247,316.5140,0.825700
0.1248,316.5160,0.825800
0.1249,316.5190,0.825950
0.1250,316.5210,0.826050
0.1251,316.5240,0.826200
0.1252,316.5260,0.826300
0.1253,316.5280,0.826400
0.1254,316.5310,0.826550
0.1255,316.5330,0.826650
0.1256,316.5350,0.826750
0.1257,316.5380,0.826900
0.1258,316.5400,0.827000
0.1259,316.5420,0.827100
0.1260,316.5450,0.827250
0.1261,316.5470,0.827350
0.1262,316.5490,0.827450
0.1263,316.5520,0.827600
0.1264,316.5540,0.827700
0.1265,316.5560,0.827800
0.1266,316.5590,0.827950
0.1267,316.5610,0.828050
0.1268,316.5630,0.828150
0.1269,316.5660,0.828300
0.1270,316.5680,0.828400
0.1271,316.5700,0.828500
0.1272,316.5730,0.828650
0.1273,316.5750,0.828750
0.1274,316.5770,0.828850
0.1275,316.5790,0.828950
0.1276,316.5820,0.829100
0.1277,316.5840,0.829200
0.1278,316.5860,0.829300
0.1279,316.5880,0.829400
0.1280,316.5910,0.829550
0.1281,316.5930,0.829650
0.1282,316.5950,0.829750
0.1283,316.5980,0.829900
0.1284,316.6000,0.830000
0.1285,316.6020,0.830100
0.1286,316.6040,0.830200
0.1287,316.6070,0.830350
0.1288,316.6090,0.830450
0.1289,316.6110,0.830550
0.1290,316.6130,0.830650
0.1291,316.6160,0.830800
0.1292,316.6180,0.830900
0.1293,316.6200,0.831000
0.1294,316.6220,0.831100
0.1295,316.6250,0.831250
0.1296,316.6270,0.831350
0.1297,316.6290,0.831450
0.1298,316.6310,0.831550
0.1299,316.6330,0.831650
0.1300,316.6360,0.831800
0.1301,316.6380,0.831900
0.1302,316.6400,0.832000
0.1303,316.6420,0.832100
0.1304,316.6440,0.832200
0.1305,316.6470,0.832350
0.1306,316.6490,0.832450
0.1307,316.6510,0.832550
0.1308,316.6530,0.832650
0.1309,316.6550,0.832750
0.1310,316.6570,0.832850
0.1311,316.6600,0.833000
0.1312,316.6620,0.833100
0.1313,316.6640,0.833200
0.1314,316.6660,0.833300
0.1315,316.6680,0.833400
0.1316,316.6700,0.833500
0.1317,316.6730,0.833650
0.1318,316.6750,0.833750
0.1319,316.6770,0.833850
0.1320,316.6790,0.833950
0.1321,316.6810,0.834050
0.1322,316.6830,0.834150
0.1323,316.6860,0.834300
0.1324,316.6880,0.834400
0.1325,316.6900,0.834500
0.1326,316.6920,0.834600
0.1327,316.6940,0.834700
0.1328,316.6960,0.834800
0.1329,316.6980,0.834900
0.1330,316.7000,0.835000
0.1331,316.7020,0.835100
0.1332,316.7050,0.835250
0.1333,316.7070,0.835350
0.1334,316.7090,0.835450
0.1335,316.7110,0.835550
0.1336,316.7130,0.835650
0.1337,316.7150,0.835750
0.1338,316.7170,0.835850
0.1339,316.7190,0.835950
0.1340,316.7210,0.836050
0.1341,316.7230,0.836150
0.1342,316.7260,0.836300
0.1343,316.7280,0.836400
0.1344,316.7300,0.836500
0.1345,316.7320,0.836600
0.1346,316.7340,0.836700
0.1347,316.7360,0.836800
0.1348,316.7380,0.836900
0.1349,316.7400,0.837000
0.1350,316.7420,0.837100
0.1351,316.7440,0.837200
0.1352,316.7460,0.837300
0.1353,316.7480,0.837400
0.1354,316.7500,0.837500
0.1355,316.7520,0.837600
0.1356,316.7540,0.837700
0.1357,316.7560,0.837800
0.1358,316.7580,0.837900
0.1359,316.7600,0.838000
0.1360,316.7630,0.838150
0.1361,316.7640,0.838200
0.1362,316.7670,0.838350
0.1363,316.7690,0.838450
0.1364,316.7710,0.838550
0.1365,316.7730,0.838650
0.1366,316.7750,0.838750
0.1367,316.7770,0.838850
0.1368,316.7790,0.838950
0.1369,316.7810,0.839050
0.1370,316.7830,0.839150
0.1371,316.7850,0.839250
0.1372,316.7870,0.839350
0.1373,316.7890,0.839450
0.1374,316.7910,0.839550
0.1375,316.7930,0.839650
0.1376,316.7950,0.839750
0.1377,316.7970,0.839850
0.1378,316.7990,0.839950
0.1379,316.8010,0.840050
0.1380,316.8030,0.840150
0.1381,316.8040,0.840200
0.1382,316.8070,0.840350
0.1383,316.8080,0.840400
0.1384,316.8100,0.840500
0.1385,316.8120,0.840600
0.1386,316.8140,0.840700
0.1387,316.8160,0.840800
0.1388,316.8180,0.840900
0.1389,316.8200,0.841000
0.1390,316.8220,0.841100
0.1391,316.8240,0.841200
0.1392,316.8260,0.841300
0.1393,316.8280,0.841400
0.1394,316.8300,0.841500
0.1395,316.8320,0.841600
0.1396,316.8340,0.841700
0.1397,316.8360,0.841800
0.1398,316.8380,0.841900
0.1399,316.8400,0.842000
0.1400,316.8420,0.842100
0.1401,316.8430,0.842150
0.1402,316.8450,0.842250
0.1403,316.8470,0.842350
0.1404,316.8490,0.842450
0.1405,316.8510,0.842550
0.1406,316.8530,0.842650
0.1407,316.8550,0.842750
0.1408,316.8570,0.842850
0.1409,316.8590,0.842950
0.1410,316.8610,0.843050
0.1411,316.8620,0.843100
0.1412,316.8640,0.843200
0.1413,316.8660,0.843300
0.1414,316.8680,0.843400
0.1415,316.8700,0.843500
0.1416,316.8720,0.843600
0.1417,316.8740,0.843700
0.1418,316.8760,0.843800
0.1419,316.8780,0.843900
0.1420,316.8790,0.843950
0.1421,316.8810,0.844050
0.1422,316.8830,0.844150
0.1423,316.8850,0.844250
0.1424,316.8870,0.844350
0.1425,316.8890,0.844450
0.1426,316.8910,0.844550
0.1427,316.8920,0.844600
0.1428,316.8940,0.844700
0.1429,316.8960,0.844800
0.1430,316.8980,0.844900
0.1431,316.9000,0.845000
0.1432,316.9020,0.845100
0.1433,316.9040,0.845200
0.1434,316.9050,0.845250
0.1435,316.9070,0.845350
0.1436,316.9090,0.845450
0.1437,316.9110,0.845550
0.1438,316.9130,0.845650
0.1439,316.9140,0.845700
0.1440,316.9160,0.845800
0.1441,316.9180,0.845900
0.1442,316.9200,0.846000
0.1443,316.9220,0.846100
0.1444,316.9240,0.846200
0.1445,316.9250,0.846250
0.1446,316.9270,0.846350
0.1447,316.9290,0.846450
0.1448,316.9310,0.846550
0.1449,316.9330,0.846650
0.1450,316.9340,0.846700
0.1451,316.9360,0.846800
0.1452,316.9380,0.846900
0.1453,316.9400,0.847000
0.1454,316.9420,0.847100
0.1455,316.9430,0.847150
0.1456,316.9450,0.847250
0.1457,316.9470,0.847350
0.1458,316.9490,0.847450
0.1459,316.9510,0.847550
0.1460,316.9520,0.847600
0.1461,316.9540,0.847700
0.1462,316.9560,0.847800
0.1463,316.9580,0.847900
0.1464,316.9590,0.847950
0.1465,316.9610,0.848050
0.1466,316.9630,0.848150
0.1467,316.9650,0.848250
0.1468,316.9660,0.848300
0.1469,316.9680,0.848400
0.1470,316.9700,0.848500
0.1471,316.9720,0.848600
0.1472,316.9730,0.848650
0.1473,316.9750,0.848750
0.1474,316.9770,0.848850
0.1475,316.9790,0.848950
0.1476,316.9800,0.849000
0.1477,316.9820,0.849100
0.1478,316.9840,0.849200
0.1479,316.9860,0.849300
0.1480,316.9870,0.849350
0.1481,316.9890,0.849450
0.1482,316.9910,0.849550
0.1483,316.9930,0.849650
0.1484,316.9940,0.849700
0.1485,316.9960,0.849800
0.1486,316.9980,0.849900
0.1487,316.9990,0.849950
0.1488,317.0010,0.850050
0.1489,317.0030,0.850150
0.1490,317.0050,0.850250
0.1491,317.0060,0.850300
0.1492,317.0080,0.850400
0.1493,317.0100,0.850500
0.1494,317.0110,0.850550
0.1495,317.0130,0.850650
0.1496,317.0150,0.850750
0.1497,317.0160,0.850800
0.1498,317.0180,0.850900
0.1499,317.0200,0.851000
0.1500,317.0220,0.851100
0.1501,317.0230,0.851150
0.1502,317.0250,0.851250
0.1503,317.0270,0.851350
0.1504,317.0280,0.851400
0.1505,317.0300,0.851500
0.1506,317.0320,0.851600
0.1507,317.0330,0.851650
0.1508,317.0350,0.851750
0.1509,317.0370,0.851850
0.1510,317.0380,0.851900
0.1511,317.0400,0.852000
0.1512,317.0420,0.852100
0.1513,317.0430,0.852150
0.1514,317.0450,0.852250
0.1515,317.0470,0.852350
0.1516,317.0480,0.852400
0.1517,317.0500,0.852500
0.1518,317.0520,0.852600
0.1519,317.0530,0.852650
0.1520,317.0550,0.852750
0.1521,317.0570,0.852850
0.1522,317.0580,0.852900
0.1523,317.0600,0.853000
0.1524,317.0610,0.853050
0.1525,317.0630,0.853150
0.1526,317.0650,0.853250
0.1527,317.0660,0.853300
0.1528,317.0680,0.853400
0.1529,317.0700,0.853500
0.1530,317.0710,0.853550
0.1531,317.0730,0.853650
0.1532,317.0740,0.853700
0.1533,317.0760,0.853800
0.1534,317.0780,0.853900
0.1535,317.0790,0.853950
0.1536,317.0810,0.854050
0.1537,317.0830,0.854150
0.1538,317.0840,0.854200
0.1539,317.0860,0.854300
0.1540,317.0870,0.854350
0.1541,317.0890,0.854450
0.1542,317.0910,0.854550
0.1543,317.0920,0.854600
0.1544,317.0940,0.854700
0.1545,317.0950,0.854750
0.1546,317.0970,0.854850
0.1547,317.0990,0.854950
0.1548,317.1000,0.855000
0.1549,317.1020,0.855100
0.1550,317.1030,0.855150
0.1551,317.1050,0.855250
0.1552,317.1060,0.855300
0.1553,317.1080,0.855400
0.1554,317.1100,0.855500
0.1555,317.1110,0.855550
0.1556,317.1130,0.855650
0.1557,317.1140,0.855700
0.1558,317.1160,0.855800
0.1559,317.1170,0.855850
0.1560,317.1190,0.855950
0.1561,317.1210,0.856050
0.1562,317.1220,0.856100
0.1563,317.1240,0.856200
0.1564,317.1250,0.856250
0.1565,317.1270,0.856350
0.1566,317.1280,0.856400
0.1567,317.1300,0.856500
0.1568,317.1310,0.856550
0.1569,317.1330,0.856650
0.1570,317.1350,0.856750
0.1571,317.1360,0.856800
0.1572,317.1380,0.856900
0.1573,317.1390,0.856950
0.1574,317.1410,0.857050
0.1575,317.1420,0.857100
0.1576,317.1440,0.857200
0.1577,317.1450,0.857250
0.1578,317.1470,0.857350
0.1579,317.1480,0.857400
0.1580,317.1500,0.857500
0.1581,317.1520,0.857600
0.1582,317.1530,0.857650
0.1583,317.1550,0.857750
0.1584,317.1560,0.857800
0.1585,317.1580,0.857900
0.1586,317.1590,0.857950
0.1587,317.1610,0.858050
0.1588,317.1620,0.858100
0.1589,317.1640,0.858200
0.1590,317.1650,0.858250
0.1591,317.1670,0.858350
0.1592,317.1680,0.858400
0.1593,317.1700,0.858500
0.1594,317.1710,0.858550
0.1595,317.1730,0.858650
0.1596,317.1740,0.858700
0.1597,317.1760,0.858800
0.1598,317.1770,0.858850
0.1599,317.1790,0.858950
0.1600,317.1800,0.859000
0.1601,317.1820,0.859100
0.1602,317.1830,0.859150
0.1603,317.1850,0.859250
0.1604,317.1860,0.859300
0.1605,317.1880,0.859400
0.1606,317.1890,0.859450
0.1607,317.1910,0.859550
0.1608,317.1920,0.859600
0.1609,317.1940,0.859700
0.1610,317.1950,0.859750
0.1611,317.1970,0.859850
0.1612,317.1980,0.859900
0.1613,317.1990,0.859950
0.1614,317.2010,0.860050
0.1615,317.2020,0.860100
0.1616,317.2040,0.860200
0.1617,317.2050,0.860250
0.1618,317.2070,0.860350
0.1619,317.2080,0.860400
0.1620,317.2100,0.860500
0.1621,317.2110,0.860550
0.1622,317.2130,0.860650
0.1623,317.2140,0.860700
0.1624,317.2160,0.860800
0.1625,317.2170,0.860850
0.1626,317.2180,0.860900
0.1627,317.2200,0.861000
0.1628,317.2210,0.861050
0.1629,317.2230,0.861150
0.1630,317.2240,0.861200
0.1631,317.2260,0.861300
0.1632,317.2270,0.861350
0.1633,317.2280,0.861400
0.1634,317.2300,0.861500
0.1635,317.2310,0.861550
0.1636,317.2330,0.861650
0.1637,317.2340,0.861700
0.1638,317.2360,0.861800
0.1639,317.2370,0.861850
0.1640,317.2380,0.861900
0.1641,317.2400,0.862000
0.1642,317.2410,0.862050
0.1643,317.2430,0.862150
0.1644,317.2440,0.862200
0.1645,317.2460,0.862300
0.1646,317.2470,0.862350
0.1647,317.2480,0.862400
0.1648,317.2500,0.862500
0.1649,317.2510,0.862550
0.1650,317.2530,0.862650
0.1651,317.2540,0.862700
0.1652,317.2550,0.862750
0.1653,317.2570,0.862850
0.1654,317.2580,0.862900
0.1655,317.2600,0.863000
0.1656,317.2610,0.863050
0.1657,317.2620,0.863100
0.1658,317.2640,0.863200
0.1659,317.2650,0.863250
0.1660,317.2670,0.863350
0.1661,317.2680,0.863400
0.1662,317.2690,0.863450
0.1663,317.2710,0.863550
0.1664,317.2720,0.863600
0.1665,317.2740,0.863700
0.1666,317.2750,0.863750
0.1667,317.2760,0.863800
0.1668,317.2780,0.863900
0.1669,317.2790,0.863950
0.1670,317.2800,0.864000
0.1671,317.2820,0.864100
0.1672,317.2830,0.864150
0.1673,317.2850,0.864250
0.1674,317.2860,0.864300
0.1675,317.2870,0.864350
0.1676,317.2890,0.864450
0.1677,317.2900,0.864500
0.1678,317.2910,0.864550
0.1679,317.2930,0.864650
0.1680,317.2940,0.864700
0.1681,317.2950,0.864750
0.1682,317.2970,0.864850
0.1683,317.2980,0.864900
0.1684,317.3000,0.865000
0.1685,317.3010,0.865050
0.1686,317.3020,0.865100
0.1687,317.3040,0.865200
0.1688,317.3050,0.865250
0.1689,317.3060,0.865300
0.1690,317.3080,0.865400
0.1691,317.3090,0.865450
0.1692,317.3100,0.865500
0.1693,317.3120,0.865600
0.1694,317.3130,0.865650
0.1695,317.3140,0.865700
0.1696,317.3160,0.865800
0.1697,317.3170,0.865850
0.1698,317.3180,0.865900
0.1699,317.3200,0.866000
0.1700,317.3210,0.866050
0.1701,317.3220,0.866100
0.1702,317.3240,0.866200
0.1703,317.3250,0.866250
0.1704,317.3260,0.866300
0.1705,317.3280,0.866400
0.1706,317.3290,0.866450
0.1707,317.3300,0.866500
0.1708,317.3320,0.866600
0.1709,317.3330,0.866650
0.1710,317.3340,0.866700
0.1711,317.3360,0.866800
0.1712,317.3370,0.866850
0.1713,317.3380,0.866900
0.1714,317.3390,0.866950
0.1715,317.3410,0.867050
0.1716,317.3420,0.867100
0.1717,317.3430,0.867150
0.1718,317.3450,0.867250
0.1719,317.3460,0.867300
0.1720,317.3470,0.867350
0.1721,317.3490,0.867450
0.1722,317.3500,0.867500
0.1723,317.3510,0.867550
0.1724,317.3530,0.867650
0.1725,317.3540,0.867700
0.1726,317.3550,0.867750
0.1727,317.3560,0.867800
0.1728,317.3580,0.867900
0.1729,317.3590,0.867950
0.1730,317.3600,0.868000
0.1731,317.3610,0.868050
0.1732,317.3630,0.868150
0.1733,317.3640,0.868200
0.1734,317.3650,0.868250
0.1735,317.3670,0.868350
0.1736,317.3680,0.868400
0.1737,317.3690,0.868450
0.1738,317.3700,0.868500
0.1739,317.3720,0.868600
0.1740,317.3730,0.868650
0.1741,317.3740,0.868700
0.1742,317.3760,0.868800
0.1743,317.3770,0.868850
0.1744,317.3780,0.868900
0.1745,317.3790,0.868950
0.1746,317.3810,0.869050
0.1747,317.3820,0.869100
0.1748,317.3830,0.869150
0.1749,317.3840,0.869200
0.1750,317.3860,0.869300
0.1751,317.3870,0.869350
0.1752,317.3880,0.869400
0.1753,317.3890,0.869450
0.1754,317.3910,0.869550
0.1755,317.3920,0.869600
0.1756,317.3930,0.869650
0.1757,317.3940,0.869700
0.1758,317.3960,0.869800
0.1759,317.3970,0.869850
0.1760,317.3980,0.869900
0.1761,317.3990,0.869950
0.1762,317.4010,0.870050
0.1763,317.4020,0.870100
0.1764,317.4030,0.870150
0.1765,317.4040,0.870200
0.1766,317.4060,0.870300
0.1767,317.4070,0.870350
0.1768,317.4080,0.870400
0.1769,317.4090,0.870450
0.1770,317.4110,0.870550
0.1771,317.4120,0.870600
0.1772,317.4130,0.870650
0.1773,317.4140,0.870700
0.1774,317.4150,0.870750
0.1775,317.4170,0.870850
0.1776,317.4180,0.870900
0.1777,317.4190,0.870950
0.1778,317.4200,0.871000
0.1779,317.4220,0.871100
0.1780,317.4230,0.871150
0.1781,317.4240,0.871200
0.1782,317.4250,0.871250
0.1783,317.4260,0.871300
0.1784,317.4280,0.871400
0.1785,317.4290,0.871450
0.1786,317.4300,0.871500
0.1787,317.4310,0.871550
0.1788,317.4320,0.871600
0.1789,317.4340,0.871700
0.1790,317.4350,0.871750
0.1791,317.4360,0.871800
0.1792,317.4370,0.871850
0.1793,317.4390,0.871950
0.1794,317.4400,0.872000
0.1795,317.4410,0.872050
0.1796,317.4420,0.872100
0.1797,317.4430,0.872150
0.1798,317.4450,0.872250
0.1799,317.4460,0.872300
0.1800,317.4470,0.872350
0.1801,317.4480,0.872400
0.1802,317.4490,0.872450
0.1803,317.4500,0.872500
0.1804,317.4520,0.872600
0.1805,317.4530,0.872650
0.1806,317.4540,0.872700
0.1807,317.4550,0.872750
0.1808,317.4560,0.872800
0.1809,317.4580,0.872900
0.1810,317.4590,0.872950
0.1811,317.4600,0.873000
0.1812,317.4610,0.873050
0.1813,317.4620,0.873100
0.1814,317.4630,0.873150
0.1815,317.4650,0.873250
0.1816,317.4660,0.873300
0.1817,317.4670,0.873350
0.1818,317.4680,0.873400
0.1819,317.4690,0.873450
0.1820,317.4700,0.873500
0.1821,317.4720,0.873600
0.1822,317.4730,0.873650
0.1823,317.4740,0.873700
0.1824,317.4750,0.873750
0.1825,317.4760,0.873800
0.1826,317.4770,0.873850
0.1827,317.4790,0.873950
0.1828,317.4800,0.874000
0.1829,317.4810,0.874050
0.1830,317.4820,0.874100
0.1831,317.4830,0.874150
0.1832,317.4840,0.874200
0.1833,317.4860,0.874300
0.1834,317.4870,0.874350
0.1835,317.4880,0.874400
0.1836,317.4890,0.874450
0.1837,317.4900,0.874500
0.1838,317.4910,0.874550
0.1839,317.4920,0.874600
0.1840,317.4940,0.874700
0.1841,317.4950,0.874750
0.1842,317.4960,0.874800
0.1843,317.4970,0.874850
0.1844,317.4980,0.874900
0.1845,317.4990,0.874950
0.1846,317.5000,0.875000
0.1847,317.5020,0.875100
0.1848,317.5030,0.875150
0.1849,317.5040,0.875200
0.1850,317.5050,0.875250
0.1851,317.5060,0.875300
0.1852,317.5070,0.875350
0.1853,317.5080,0.875400
0.1854,317.5100,0.875500
0.1855,317.5110,0.875550
0.1856,317.5120,0.875600
0.1857,317.5130,0.875650
0.1858,317.5140,0.875700
