time_s,Tj_K,Zth_KW
0.0916,308.6520,0.432600
0.0917,308.6530,0.432650
0.0918,308.6540,0.432700
0.0919,308.6550,0.432750
0.0920,308.6570,0.432850
0.0921,308.6580,0.432900
0.0922,308.6590,0.432950
0.0923,308.6600,0.433000
0.0924,308.6610,0.433050
0.0925,308.6620,0.433100
0.0926,308.6630,0.433150
0.0927,308.6650,0.433250
0.0928,308.6660,0.433300
0.0929,308.6670,0.433350
0.0930,308.6680,0.433400
0.0931,308.6690,0.433450
0.0932,308.6700,0.433500
0.0933,308.6710,0.433550
0.0934,308.6720,0.433600
0.0935,308.6730,0.433650
0.0936,308.6750,0.433750
0.0937,308.6760,0.433800
0.0938,308.6770,0.433850
0.0939,308.6780,0.433900
0.0940,308.6790,0.433950
0.0941,308.6800,0.434000
0.0942,308.6810,0.434050
0.0943,308.6820,0.434100
0.0944,308.6830,0.434150
0.0945,308.6850,0.434250
0.0946,308.6860,0.434300
0.0947,308.6870,0.434350
0.0948,308.6880,0.434400
0.0949,308.6890,0.434450
0.0950,308.6900,0.434500
0.0951,308.6910,0.434550
0.0952,308.6920,0.434600
0.0953,308.6930,0.434650
0.0954,308.6940,0.434700
0.0955,308.6960,0.434800
0.0956,308.6970,0.434850
0.0957,308.6980,0.434900
0.0958,308.6990,0.434950
0.0959,308.7000,0.435000
0.0960,308.7010,0.435050
0.0961,308.7020,0.435100
0.0962,308.7030,0.435150
0.0963,308.7040,0.435200
0.0964,308.7050,0.435250
0.0965,308.7060,0.435300
0.0966,308.7070,0.435350
0.0967,308.7080,0.435400
0.0968,308.7100,0.435500
0.0969,308.7110,0.435550
0.0970,308.7120,0.435600
0.0971,308.7130,0.435650
0.0972,308.7140,0.435700
0.0973,308.7150,0.435750
0.0974,308.7160,0.435800
0.0975,308.7170,0.435850
0.0976,308.7180,0.435900
0.0977,308.7190,0.435950
0.0978,308.7200,0.436000
0.0979,308.7210,0.436050
0.0980,308.7220,0.436100
0.0981,308.7230,0.436150
0.0982,308.7240,0.436200
0.0983,308.7260,0.436300
0.0984,308.7270,0.436350
0.0985,308.7280,0.436400
0.0986,308.7290,0.436450
0.0987,308.7300,0.436500
0.0988,308.7310,0.436550
0.0989,308.7320,0.436600
0.0990,308.7330,0.436650
0.0991,308.7340,0.436700
0.0992,308.7350,0.436750
0.0993,308.7360,0.436800
0.0994,308.7370,0.436850
0.0995,308.7380,0.436900
0.0996,308.7390,0.436950
0.0997,308.7400,0.437000
0.0998,308.7410,0.437050
0.0999,308.7420,0.437100
0.1000,308.7430,0.437150
0.1001,308.7440,0.437200
0.1002,308.7450,0.437250
0.1003,308.7460,0.437300
0.1004,308.7470,0.437350
0.1005,308.7480,0.437400
0.1006,308.7490,0.437450
0.1007,308.7500,0.437500
0.1008,308.7520,0.437600
0.1009,308.7530,0.437650
0.1010,308.7540,0.437700
0.1011,308.7550,0.437750
0.1012,308.7560,0.437800
0.1013,308.7570,0.437850
0.1014,308.7580,0.437900
0.1015,308.7590,0.437950
0.1016,308.7600,0.438000
0.1017,308.7610,0.438050
0.1018,308.7620,0.438100
0.1019,308.7630,0.438150
0.1020,308.7640,0.438200
0.1021,308.7650,0.438250
0.1022,308.7660,0.438300
0.1023,308.7670,0.438350
0.1024,308.7680,0.438400
0.1025,308.7690,0.438450
0.1026,308.7700,0.438500
0.1027,308.7710,0.438550
0.1028,308.7720,0.438600
0.1029,308.7730,0.438650
0.1030,308.7740,0.438700
0.1031,308.7750,0.438750
0.1032,308.7760,0.438800
0.1033,308.7770,0.438850
0.1034,308.7780,0.438900
0.1035,308.7790,0.438950
0.1036,308.7800,0.439000
0.1037,308.7810,0.439050
0.1038,308.7820,0.439100
0.1039,308.7830,0.439150
0.1040,308.7840,0.439200
0.1041,308.7850,0.439250
0.1042,308.7860,0.439300
0.1043,308.7870,0.439350
0.1044,308.7880,0.439400
0.1045,308.7890,0.439450
0.1046,308.7900,0.439500
0.1047,308.7910,0.439550
0.1048,308.7920,0.439600
0.1049,308.7930,0.439650
0.1050,308.7940,0.439700
0.1051,308.7950,0.439750
0.1052,308.7960,0.439800
0.1053,308.7970,0.439850
0.1054,308.7980,0.439900
0.1055,308.7990,0.439950
0.1056,308.8000,0.440000
0.1057,308.8010,0.440050
0.1058,308.8010,0.440050
0.1059,308.8020,0.440100
0.1060,308.8030,0.440150
0.1061,308.8040,0.440200
0.1062,308.8050,0.440250
0.1063,308.8060,0.440300
0.1064,308.8070,0.440350
0.1065,308.8080,0.440400
0.1066,308.8090,0.440450
0.1067,308.8100,0.440500
0.1068,308.8110,0.440550
0.1069,308.8120,0.440600
0.1070,308.8130,0.440650
0.1071,308.8140,0.440700
0.1072,308.8150,0.440750
0.1073,308.8160,0.440800
0.1074,308.8170,0.440850
0.1075,308.8180,0.440900
0.1076,308.8190,0.440950
0.1077,308.8200,0.441000
0.1078,308.8210,0.441050
0.1079,308.8220,0.441100
0.1080,308.8230,0.441150
0.1081,308.8240,0.441200
0.1082,308.8250,0.441250
0.1083,308.8260,0.441300
0.1084,308.8260,0.441300
0.1085,308.8270,0.441350
0.1086,308.8280,0.441400
0.1087,308.8290,0.441450
0.1088,308.8300,0.441500
0.1089,308.8310,0.441550
0.1090,308.8320,0.441600
0.1091,308.8330,0.441650
0.1092,308.8340,0.441700
0.1093,308.8350,0.441750
0.1094,308.8360,0.441800
0.1095,308.8370,0.441850
0.1096,308.8380,0.441900
0.1097,308.8390,0.441950
0.1098,308.8400,0.442000
0.1099,308.8410,0.442050
0.1100,308.8420,0.442100
0.1101,308.8420,0.442100
0.1102,308.8430,0.442150
0.1103,308.8440,0.442200
0.1104,308.8450,0.442250
0.1105,308.8460,0.442300
0.1106,308.8470,0.442350
0.1107,308.8480,0.442400
0.1108,308.8490,0.442450
0.1109,308.8500,0.442500
0.1110,308.8510,0.442550
0.1111,308.8520,0.442600
0.1112,308.8530,0.442650
0.1113,308.8540,0.442700
0.1114,308.8550,0.442750
0.1115,308.8550,0.442750
0.1116,308.8560,0.442800
0.1117,308.8570,0.442850
0.1118,308.8580,0.442900
0.1119,308.8590,0.442950
0.1120,308.8600,0.443000
0.1121,308.8610,0.443050
0.1122,308.8620,0.443100
0.1123,308.8630,0.443150
0.1124,308.8640,0.443200
0.1125,308.8650,0.443250
0.1126,308.8660,0.443300
0.1127,308.8660,0.443300
0.1128,308.8670,0.443350
0.1129,308.8680,0.443400
0.1130,308.8690,0.443450
0.1131,308.8700,0.443500
0.1132,308.8710,0.443550
0.1133,308.8720,0.443600
0.1134,308.8730,0.443650
0.1135,308.8740,0.443700
0.1136,308.8750,0.443750
0.1137,308.8750,0.443750
0.1138,308.8760,0.443800
0.1139,308.8770,0.443850
0.1140,308.8780,0.443900
0.1141,308.8790,0.443950
0.1142,308.8800,0.444000
0.1143,308.8810,0.444050
0.1144,308.8820,0.444100
0.1145,308.8830,0.444150
0.1146,308.8840,0.444200
0.1147,308.8840,0.444200
0.1148,308.8850,0.444250
0.1149,308.8860,0.444300
0.1150,308.8870,0.444350
0.1151,308.8880,0.444400
0.1152,308.8890,0.444450
0.1153,308.8900,0.444500
0.1154,308.8910,0.444550
0.1155,308.8920,0.444600
0.1156,308.8920,0.444600
0.1157,308.8930,0.444650
0.1158,308.8940,0.444700
0.1159,308.8950,0.444750
0.1160,308.8960,0.444800
0.1161,308.8970,0.444850
0.1162,308.8980,0.444900
0.1163,308.8990,0.444950
0.1164,308.9000,0.445000
0.1165,308.9000,0.445000
0.1166,308.9010,0.445050
0.1167,308.9020,0.445100
0.1168,308.9030,0.445150
0.1169,308.9040,0.445200
0.1170,308.9050,0.445250
0.1171,308.9060,0.445300
0.1172,308.9070,0.445350
0.1173,308.9070,0.445350
0.1174,308.9080,0.445400
0.1175,308.9090,0.445450
0.1176,308.9100,0.445500
0.1177,308.9110,0.445550
0.1178,308.9120,0.445600
0.1179,308.9130,0.445650
0.1180,308.9140,0.445700
0.1181,308.9140,0.445700
0.1182,308.9150,0.445750
0.1183,308.9160,0.445800
0.1184,308.9170,0.445850
0.1185,308.9180,0.445900
0.1186,308.9190,0.445950
0.1187,308.9200,0.446000
0.1188,308.9200,0.446000
0.1189,308.9210,0.446050
0.1190,308.9220,0.446100
0.1191,308.9230,0.446150
0.1192,308.9240,0.446200
0.1193,308.9250,0.446250
0.1194,308.9260,0.446300
0.1195,308.9260,0.446300
0.1196,308.9270,0.446350
0.1197,308.9280,0.446400
0.1198,308.9290,0.446450
0.1199,308.9300,0.446500
0.1200,308.9310,0.446550
0.1201,308.9320,0.446600
0.1202,308.9320,0.446600
0.1203,308.9330,0.446650
0.1204,308.9340,0.446700
0.1205,308.9350,0.446750
0.1206,308.9360,0.446800
0.1207,308.9370,0.446850
0.1208,308.9370,0.446850
0.1209,308.9380,0.446900
0.1210,308.9390,0.446950
0.1211,308.9400,0.447000
0.1212,308.9410,0.447050
0.1213,308.9420,0.447100
0.1214,308.9430,0.447150
0.1215,308.9430,0.447150
0.1216,308.9440,0.447200
0.1217,308.9450,0.447250
0.1218,308.9460,0.447300
0.1219,308.9470,0.447350
0.1220,308.9480,0.447400
0.1221,308.9480,0.447400
0.1222,308.9490,0.447450
0.1223,308.9500,0.447500
0.1224,308.9510,0.447550
0.1225,308.9520,0.447600
0.1226,308.9530,0.447650
0.1227,308.9530,0.447650
0.1228,308.9540,0.447700
0.1229,308.9550,0.447750
0.1230,308.9560,0.447800
0.1231,308.9570,0.447850
0.1232,308.9580,0.447900
0.1233,308.9580,0.447900
0.1234,308.9590,0.447950
0.1235,308.9600,0.448000
0.1236,308.9610,0.448050
0.1237,308.9620,0.448100
0.1238,308.9630,0.448150
0.1239,308.9630,0.448150
0.1240,308.9640,0.448200
0.1241,308.9650,0.448250
0.1242,308.9660,0.448300
0.1243,308.9670,0.448350
0.1244,308.9670,0.448350
0.1245,308.9680,0.448400
0.1246,308.9690,0.448450
0.1247,308.9700,0.448500
0.1248,308.9710,0.448550
0.1249,308.9720,0.448600
0.1250,308.9720,0.448600
0.1251,308.9730,0.448650
0.1252,308.9740,0.448700
0.1253,308.9750,0.448750
0.1254,308.9760,0.448800
0.1255,308.9760,0.448800
0.1256,308.9770,0.448850
0.1257,308.9780,0.448900
0.1258,308.9790,0.448950
0.1259,308.9800,0.449000
0.1260,308.9800,0.449000
0.1261,308.9810,0.449050
0.1262,308.9820,0.449100
0.1263,308.9830,0.449150
0.1264,308.9840,0.449200
0.1265,308.9850,0.449250
0.1266,308.9850,0.449250
0.1267,308.9860,0.449300
0.1268,308.9870,0.449350
0.1269,308.9880,0.449400
0.1270,308.9890,0.449450
0.1271,308.9890,0.449450
0.1272,308.9900,0.449500
0.1273,308.9910,0.449550
0.1274,308.9920,0.449600
0.1275,308.9930,0.449650
0.1276,308.9930,0.449650
0.1277,308.9940,0.449700
0.1278,308.9950,0.449750
0.1279,308.9960,0.449800
0.1280,308.9970,0.449850
0.1281,308.9970,0.449850
0.1282,308.9980,0.449900
0.1283,308.9990,0.449950
0.1284,309.0000,0.450000
0.1285,309.0010,0.450050
0.1286,309.0010,0.450050
0.1287,309.0020,0.450100
0.1288,309.0030,0.450150
0.1289,309.0040,0.450200
0.1290,309.0040,0.450200
0.1291,309.0050,0.450250
0.1292,309.0060,0.450300
0.1293,309.0070,0.450350
0.1294,309.0080,0.450400
0.1295,309.0080,0.450400
0.1296,309.0090,0.450450
0.1297,309.0100,0.450500
0.1298,309.0110,0.450550
0.1299,309.0120,0.450600
0.1300,309.0120,0.450600
0.1301,309.0130,0.450650
0.1302,309.0140,0.450700
0.1303,309.0150,0.450750
0.1304,309.0150,0.450750
0.1305,309.0160,0.450800
0.1306,309.0170,0.450850
0.1307,309.0180,0.450900
0.1308,309.0190,0.450950
0.1309,309.0190,0.450950
0.1310,309.0200,0.451000
0.1311,309.0210,0.451050
0.1312,309.0220,0.451100
0.1313,309.0220,0.451100
0.1314,309.0230,0.451150
0.1315,309.0240,0.451200
0.1316,309.0250,0.451250
0.1317,309.0260,0.451300
0.1318,309.0260,0.451300
0.1319,309.0270,0.451350
0.1320,309.0280,0.451400
0.1321,309.0290,0.451450
0.1322,309.0290,0.451450
0.1323,309.0300,0.451500
0.1324,309.0310,0.451550
0.1325,309.0320,0.451600
0.1326,309.0320,0.451600
0.1327,309.0330,0.451650
0.1328,309.0340,0.451700
0.1329,309.0350,0.451750
0.1330,309.0360,0.451800
0.1331,309.0360,0.451800
0.1332,309.0370,0.451850
0.1333,309.0380,0.451900
0.1334,309.0390,0.451950
0.1335,309.0390,0.451950
0.1336,309.0400,0.452000
0.1337,309.0410,0.452050
0.1338,309.0420,0.452100
0.1339,309.0420,0.452100
0.1340,309.0430,0.452150
0.1341,309.0440,0.452200
0.1342,309.0450,0.452250
0.1343,309.0450,0.452250
0.1344,309.0460,0.452300
0.1345,309.0470,0.452350
0.1346,309.0480,0.452400
0.1347,309.0480,0.452400
0.1348,309.0490,0.452450
0.1349,309.0500,0.452500
0.1350,309.0510,0.452550
0.1351,309.0510,0.452550
0.1352,309.0520,0.452600
0.1353,309.0530,0.452650
0.1354,309.0540,0.452700
0.1355,309.0540,0.452700
0.1356,309.0550,0.452750
0.1357,309.0560,0.452800
0.1358,309.0570,0.452850
0.1359,309.0570,0.452850
0.1360,309.0580,0.452900
0.1361,309.0590,0.452950
0.1362,309.0600,0.453000
0.1363,309.0600,0.453000
0.1364,309.0610,0.453050
0.1365,309.0620,0.453100
0.1366,309.0630,0.453150
0.1367,309.0630,0.453150
0.1368,309.0640,0.453200
0.1369,309.0650,0.453250
0.1370,309.0660,0.453300
0.1371,309.0660,0.453300
0.1372,309.0670,0.453350
0.1373,309.0680,0.453400
0.1374,309.0690,0.453450
0.1375,309.0690,0.453450
0.1376,309.0700,0.453500
0.1377,309.0710,0.453550
0.1378,309.0720,0.453600
0.1379,309.0720,0.453600
0.1380,309.0730,0.453650
0.1381,309.0740,0.453700
0.1382,309.0750,0.453750
0.1383,309.0750,0.453750
0.1384,309.0760,0.453800
0.1385,309.0770,0.453850
0.1386,309.0770,0.453850
0.1387,309.0780,0.453900
0.1388,309.0790,0.453950
0.1389,309.0800,0.454000
0.1390,309.0800,0.454000
0.1391,309.0810,0.454050
0.1392,309.0820,0.454100
0.1393,309.0830,0.454150
0.1394,309.0830,0.454150
0.1395,309.0840,0.454200
0.1396,309.0850,0.454250
0.1397,309.0850,0.454250
0.1398,309.0860,0.454300
0.1399,309.0870,0.454350
0.1400,309.0880,0.454400
0.1401,309.0880,0.454400
0.1402,309.0890,0.454450
0.1403,309.0900,0.454500
0.1404,309.0910,0.454550
0.1405,309.0910,0.454550
0.1406,309.0920,0.454600
0.1407,309.0930,0.454650
0.1408,309.0930,0.454650
0.1409,309.0940,0.454700
0.1410,309.0950,0.454750
0.1411,309.0960,0.454800
0.1412,309.0960,0.454800
0.1413,309.0970,0.454850
0.1414,309.0980,0.454900
0.1415,309.0980,0.454900
0.1416,309.0990,0.454950
0.1417,309.1000,0.455000
0.1418,309.1010,0.455050
0.1419,309.1010,0.455050
0.1420,309.1020,0.455100
0.1421,309.1030,0.455150
0.1422,309.1030,0.455150
0.1423,309.1040,0.455200
0.1424,309.1050,0.455250
0.1425,309.1060,0.455300
0.1426,309.1060,0.455300
0.1427,309.1070,0.455350
0.1428,309.1080,0.455400
0.1429,309.1080,0.455400
0.1430,309.1090,0.455450
0.1431,309.1100,0.455500
0.1432,309.1110,0.455550
0.1433,309.1110,0.455550
0.1434,309.1120,0.455600
0.1435,309.1130,0.455650
0.1436,309.1130,0.455650
0.1437,309.1140,0.455700
0.1438,309.1150,0.455750
0.1439,309.1150,0.455750
0.1440,309.1160,0.455800
0.1441,309.1170,0.455850
0.1442,309.1180,0.455900
0.1443,309.1180,0.455900
0.1444,309.1190,0.455950
0.1445,309.1200,0.456000
0.1446,309.1200,0.456000
0.1447,309.1210,0.456050
0.1448,309.1220,0.456100
0.1449,309.1220,0.456100
0.1450,309.1230,0.456150
0.1451,309.1240,0.456200
0.1452,309.1250,0.456250
0.1453,309.1250,0.456250
0.1454,309.1260,0.456300
0.1455,309.1270,0.456350
0.1456,309.1270,0.456350
0.1457,309.1280,0.456400
0.1458,309.1290,0.456450
0.1459,309.1290,0.456450
0.1460,309.1300,0.456500
0.1461,309.1310,0.456550
0.1462,309.1320,0.456600
0.1463,309.1320,0.456600
0.1464,309.1330,0.456650
0.1465,309.1340,0.456700
0.1466,309.1340,0.456700
0.1467,309.1350,0.456750
0.1468,309.1360,0.456800
0.1469,309.1360,0.456800
0.1470,309.1370,0.456850
0.1471,309.1380,0.456900
0.1472,309.1380,0.456900
0.1473,309.1390,0.456950
0.1474,309.1400,0.457000
0.1475,309.1400,0.457000
0.1476,309.1410,0.457050
0.1477,309.1420,0.457100
0.1478,309.1430,0.457150
0.1479,309.1430,0.457150
0.1480,309.1440,0.457200
0.1481,309.1450,0.457250
0.1482,309.1450,0.457250
0.1483,309.1460,0.457300
0.1484,309.1470,0.457350
0.1485,309.1470,0.457350
0.1486,309.1480,0.457400
0.1487,309.1490,0.457450
0.1488,309.1490,0.457450
0.1489,309.1500,0.457500
0.1490,309.1510,0.457550
0.1491,309.1510,0.457550
0.1492,309.1520,0.457600
0.1493,309.1530,0.457650
0.1494,309.1530,0.457650
0.1495,309.1540,0.457700
0.1496,309.1550,0.457750
0.1497,309.1550,0.457750
0.1498,309.1560,0.457800
0.1499,309.1570,0.457850
0.1500,309.1580,0.457900
0.1501,309.1580,0.457900
0.1502,309.1590,0.457950
0.1503,309.1600,0.458000
0.1504,309.1600,0.458000
0.1505,309.1610,0.458050
0.1506,309.1620,0.458100
0.1507,309.1620,0.458100
0.1508,309.1630,0.458150
0.1509,309.1640,0.458200
0.1510,309.1640,0.458200
0.1511,309.1650,0.458250
0.1512,309.1660,0.458300
0.1513,309.1660,0.458300
0.1514,309.1670,0.458350
0.1515,309.1680,0.458400
0.1516,309.1680,0.458400
0.1517,309.1690,0.458450
0.1518,309.1700,0.458500
0.1519,309.1700,0.458500
0.1520,309.1710,0.458550
0.1521,309.1720,0.458600
0.1522,309.1720,0.458600
0.1523,309.1730,0.458650
0.1524,309.1740,0.458700
0.1525,309.1740,0.458700
0.1526,309.1750,0.458750
0.1527,309.1760,0.458800
0.1528,309.1760,0.458800
0.1529,309.1770,0.458850
0.1530,309.1770,0.458850
0.1531,309.1780,0.458900
0.1532,309.1790,0.458950
0.1533,309.1790,0.458950
0.1534,309.1800,0.459000
0.1535,309.1810,0.459050
0.1536,309.1810,0.459050
0.1537,309.1820,0.459100
0.1538,309.1830,0.459150
0.1539,309.1830,0.459150
0.1540,309.1840,0.459200
0.1541,309.1850,0.459250
0.1542,309.1850,0.459250
0.1543,309.1860,0.459300
0.1544,309.1870,0.459350
0.1545,309.1870,0.459350
0.1546,309.1880,0.459400
0.1547,309.1890,0.459450
0.1548,309.1890,0.459450
0.1549,309.1900,0.459500
0.1550,309.1910,0.459550
0.1551,309.1910,0.459550
0.1552,309.1920,0.459600
0.1553,309.1930,0.459650
0.1554,309.1930,0.459650
0.1555,309.1940,0.459700
0.1556,309.1950,0.459750
0.1557,309.1950,0.459750
0.1558,309.1960,0.459800
0.1559,309.1960,0.459800
0.1560,309.1970,0.459850
0.1561,309.1980,0.459900
0.1562,309.1980,0.459900
0.1563,309.1990,0.459950
0.1564,309.2000,0.460000
0.1565,309.2000,0.460000
0.1566,309.2010,0.460050
0.1567,309.2020,0.460100
0.1568,309.2020,0.460100
0.1569,309.2030,0.460150
0.1570,309.2040,0.460200
0.1571,309.2040,0.460200
0.1572,309.2050,0.460250
0.1573,309.2050,0.460250
0.1574,309.2060,0.460300
0.1575,309.2070,0.460350
0.1576,309.2070,0.460350
0.1577,309.2080,0.460400
0.1578,309.2090,0.460450
0.1579,309.2090,0.460450
0.1580,309.2100,0.460500
0.1581,309.2110,0.460550
0.1582,309.2110,0.460550
0.1583,309.2120,0.460600
0.1584,309.2130,0.460650
0.1585,309.2130,0.460650
0.1586,309.2140,0.460700
0.1587,309.2140,0.460700
0.1588,309.2150,0.460750
0.1589,309.2160,0.460800
0.1590,309.2160,0.460800
0.1591,309.2170,0.460850
0.1592,309.2180,0.460900
0.1593,309.2180,0.460900
0.1594,309.2190,0.460950
0.1595,309.2190,0.460950
0.1596,309.2200,0.461000
0.1597,309.2210,0.461050
0.1598,309.2210,0.461050
0.1599,309.2220,0.461100
0.1600,309.2230,0.461150
0.1601,309.2230,0.461150
0.1602,309.2240,0.461200
0.1603,309.2250,0.461250
0.1604,309.2250,0.461250
0.1605,309.2260,0.461300
0.1606,309.2260,0.461300
0.1607,309.2270,0.461350
0.1608,309.2280,0.461400
0.1609,309.2280,0.461400
0.1610,309.2290,0.461450
0.1611,309.2300,0.461500
0.1612,309.2300,0.461500
0.1613,309.2310,0.461550
0.1614,309.2310,0.461550
0.1615,309.2320,0.461600
0.1616,309.2330,0.461650
0.1617,309.2330,0.461650
0.1618,309.2340,0.461700
0.1619,309.2350,0.461750
0.1620,309.2350,0.461750
0.1621,309.2360,0.461800
0.1622,309.2360,0.461800
0.1623,309.2370,0.461850
0.1624,309.2380,0.461900
0.1625,309.2380,0.461900
0.1626,309.2390,0.461950
0.1627,309.2390,0.461950
0.1628,309.2400,0.462000
0.1629,309.2410,0.462050
0.1630,309.2410,0.462050
0.1631,309.2420,0.462100
0.1632,309.2430,0.462150
0.1633,309.2430,0.462150
0.1634,309.2440,0.462200
0.1635,309.2440,0.462200
0.1636,309.2450,0.462250
0.1637,309.2460,0.462300
0.1638,309.2460,0.462300
0.1639,309.2470,0.462350
0.1640,309.2470,0.462350
0.1641,309.2480,0.462400
0.1642,309.2490,0.462450
0.1643,309.2490,0.462450
0.1644,309.2500,0.462500
0.1645,309.2510,0.462550
0.1646,309.2510,0.462550
0.1647,309.2520,0.462600
0.1648,309.2520,0.462600
0.1649,309.2530,0.462650
0.1650,309.2540,0.462700
0.1651,309.2540,0.462700
0.1652,309.2550,0.462750
0.1653,309.2550,0.462750
0.1654,309.2560,0.462800
0.1655,309.2570,0.462850
0.1656,309.2570,0.462850
0.1657,309.2580,0.462900
0.1658,309.2580,0.462900
0.1659,309.2590,0.462950
0.1660,309.2600,0.463000
0.1661,309.2600,0.463000
0.1662,309.2610,0.463050
0.1663,309.2620,0.463100
0.1664,309.2620,0.463100
0.1665,309.2630,0.463150
0.1666,309.2630,0.463150
0.1667,309.2640,0.463200
0.1668,309.2650,0.463250
0.1669,309.2650,0.463250
0.1670,309.2660,0.463300
0.1671,309.2660,0.463300
0.1672,309.2670,0.463350
0.1673,309.2680,0.463400
0.1674,309.2680,0.463400
0.1675,309.2690,0.463450
0.1676,309.2690,0.463450
0.1677,309.2700,0.463500
0.1678,309.2710,0.463550
0.1679,309.2710,0.463550
0.1680,309.2720,0.463600
0.1681,309.2720,0.463600
0.1682,309.2730,0.463650
0.1683,309.2740,0.463700
0.1684,309.2740,0.463700
0.1685,309.2750,0.463750
0.1686,309.2750,0.463750
0.1687,309.2760,0.463800
0.1688,309.2770,0.463850
0.1689,309.2770,0.463850
0.1690,309.2780,0.463900
0.1691,309.2780,0.463900
0.1692,309.2790,0.463950
0.1693,309.2790,0.463950
0.1694,309.2800,0.464000
0.1695,309.2810,0.464050
0.1696,309.2810,0.464050
0.1697,309.2820,0.464100
0.1698,309.2820,0.464100
0.1699,309.2830,0.464150
0.1700,309.2840,0.464200
0.1701,309.2840,0.464200
0.1702,309.2850,0.464250
0.1703,309.2850,0.464250
0.1704,309.2860,0.464300
0.1705,309.2870,0.464350
0.1706,309.2870,0.464350
0.1707,309.2880,0.464400
0.1708,309.2880,0.464400
0.1709,309.2890,0.464450
0.1710,309.2900,0.464500
0.1711,309.2900,0.464500
0.1712,309.2910,0.464550
0.1713,309.2910,0.464550
0.1714,309.2920,0.464600
0.1715,309.2920,0.464600
0.1716,309.2930,0.464650
0.1717,309.2940,0.464700
0.1718,309.2940,0.464700
0.1719,309.2950,0.464750
0.1720,309.2950,0.464750
0.1721,309.2960,0.464800
0.1722,309.2970,0.464850
0.1723,309.2970,0.464850
0.1724,309.2980,0.464900
0.1725,309.2980,0.464900
0.1726,309.2990,0.464950
0.1727,309.2990,0.464950
0.1728,309.3000,0.465000
0.1729,309.3010,0.465050
0.1730,309.3010,0.465050
0.1731,309.3020,0.465100
0.1732,309.3020,0.465100
0.1733,309.3030,0.465150
0.1734,309.3040,0.465200
0.1735,309.3040,0.465200
0.1736,309.3050,0.465250
0.1737,309.3050,0.465250
0.1738,309.3060,0.465300
0.1739,309.3060,0.465300
0.1740,309.3070,0.465350
0.1741,309.3080,0.465400
0.1742,309.3080,0.465400
0.1743,309.3090,0.465450
0.1744,309.3090,0.465450
0.1745,309.3100,0.465500
0.1746,309.3100,0.465500
0.1747,309.3110,0.465550
0.1748,309.3120,0.465600
0.1749,309.3120,0.465600
0.1750,309.3130,0.465650
0.1751,309.3130,0.465650
0.1752,309.3140,0.465700
0.1753,309.3140,0.465700
0.1754,309.3150,0.465750
0.1755,309.3160,0.465800
0.1756,309.3160,0.465800
0.1757,309.3170,0.465850
0.1758,309.3170,0.465850
0.1759,309.3180,0.465900
0.1760,309.3180,0.465900
0.1761,309.3190,0.465950
0.1762,309.3200,0.466000
0.1763,309.3200,0.466000
0.1764,309.3210,0.466050
0.1765,309.3210,0.466050
0.1766,309.3220,0.466100
0.1767,309.3220,0.466100
0.1768,309.3230,0.466150
0.1769,309.3240,0.466200
0.1770,309.3240,0.466200
0.1771,309.3250,0.466250
0.1772,309.3250,0.466250
0.1773,309.3260,0.466300
0.1774,309.3260,0.466300
0.1775,309.3270,0.466350
0.1776,309.3280,0.466400
0.1777,309.3280,0.466400
0.1778,309.3290,0.466450
0.1779,309.3290,0.466450
0.1780,309.3300,0.466500
0.1781,309.3300,0.466500
0.1782,309.3310,0.466550
0.1783,309.3310,0.466550
0.1784,309.3320,0.466600
0.1785,309.3330,0.466650
0.1786,309.3330,0.466650
0.1787,309.3340,0.466700
0.1788,309.3340,0.466700
0.1789,309.3350,0.466750
0.1790,309.3350,0.466750
0.1791,309.3360,0.466800
0.1792,309.3370,0.466850
0.1793,309.3370,0.466850
0.1794,309.3380,0.466900
0.1795,309.3380,0.466900
0.1796,309.3390,0.466950
0.1797,309.3390,0.466950
0.1798,309.3400,0.467000
0.1799,309.3400,0.467000
0.1800,309.3410,0.467050
0.1801,309.3420,0.467100
0.1802,309.3420,0.467100
0.1803,309.3430,0.467150
0.1804,309.3430,0.467150
0.1805,309.3440,0.467200
0.1806,309.3440,0.467200
0.1807,309.3450,0.467250
0.1808,309.3450,0.467250
0.1809,309.3460,0.467300
0.1810,309.3470,0.467350
0.1811,309.3470,0.467350
0.1812,309.3480,0.467400
0.1813,309.3480,0.467400
0.1814,309.3490,0.467450
0.1815,309.3490,0.467450
0.1816,309.3500,0.467500
0.1817,309.3500,0.467500
0.1818,309.3510,0.467550
0.1819,309.3510,0.467550
0.1820,309.3520,0.467600
0.1821,309.3530,0.467650
0.1822,309.3530,0.467650
0.1823,309.3540,0.467700
0.1824,309.3540,0.467700
0.1825,309.3550,0.467750
0.1826,309.3550,0.467750
0.1827,309.3560,0.467800
0.1828,309.3560,0.467800
0.1829,309.3570,0.467850
0.1830,309.3580,0.467900
0.1831,309.3580,0.467900
0.1832,309.3590,0.467950
0.1833,309.3590,0.467950
0.1834,309.3600,0.468000
0.1835,309.3600,0.468000
0.1836,309.3610,0.468050
0.1837,309.3610,0.468050
0.1838,309.3620,0.468100
0.1839,309.3620,0.468100
0.1840,309.3630,0.468150
0.1841,309.3640,0.468200
0.1842,309.3640,0.468200
0.1843,309.3650,0.468250
0.1844,309.3650,0.468250
0.1845,309.3660,0.468300
0.1846,309.3660,0.468300
0.1847,309.3670,0.468350
